Frame	Time	R_Eye-Ear-Vertical	R_Wrist-Elbow-Shoulder	R_Hip-Knee-Ankle
763	26.31	165.06	84.23	81.86
764	26.345	166.03	86.77	80.3
765	26.379	166.83	91.75	78.75
766	26.414	166.82	93.91	71.89
767	26.448	167.73	95.43	75.93
768	26.483	166.99	96.28	70.79
769	26.517	166.52	95.77	77.4
770	26.552	165.9	95.64	77.12
771	26.586	165.47	96.33	79.28
772	26.621	165.87	95.31	81.31
773	26.655	165.63	95.46	81.46
774	26.69	164.89	94.79	77.89
775	26.724	164.51	95.5	75.08
776	26.759	164.95	95.29	79.02
777	26.793	165.22	95.43	82.61
778	26.828	164.5	96.18	81.36
779	26.862	163.31	97.79	82.62
780	26.897	162.02	98.78	81.96
781	26.931	162.99	99.98	89.04
782	26.966	163.62	99.48	92.05
783	27.0	170.28	97.3	94.69
784	27.034	163.41	96.82	83.75
785	27.069	164.42	94.5	91.6
786	27.103	164.76	95.54	94.09
787	27.138	163.18	95.4	95.32
788	27.172	163.35	95.55	92.89
789	27.207	163.01	95.68	87.77
790	27.241	163.55	93.12	95.6
791	27.276	171.99	92.9	102.04
792	27.31	173.31	94.01	99.93
793	27.345	164.39	90.15	93.59
794	27.379	173.59	91.05	101.68
795	27.414	174.63	90.76	102.66
796	27.448	172.75	88.9	94.3
797	27.483	172.09	87.69	96.25
798	27.517	171.88	86.02	104.74
799	27.552	171.74	86.04	105.72
800	27.586	171.91	87.29	106.74
801	27.621	172.26	87.65	104.13
802	27.655	172.1	88.62	102.07
803	27.69	174.15	90.19	108.63
804	27.724	174.51	91.58	106.07
805	27.759	174.02	91.19	105.81
806	27.793	172.58	89.28	106.48
807	27.828	172.27	90.93	102.4
808	27.862	173.11	91.41	99.97
809	27.897	174.65	93.09	98.96
810	27.931	174.67	94.33	95.14
811	27.966	174.99	95.53	100.08
812	28.0	174.65	95.64	94.61
813	28.034	174.46	95.52	99.49
814	28.069	173.86	95.19	95.85
815	28.103	173.67	95.23	94.49
816	28.138	173.56	93.91	92.36
817	28.172	173.46	92.65	91.98
818	28.207	173.89	91.97	95.89
819	28.241	173.73	91.49	96.45
820	28.276	173.7	91.51	96.18
821	28.31	174.19	91.81	95.99
822	28.345	173.86	92.08	95.65
823	28.379	174.03	93.1	92.3
824	28.414	173.63	93.18	90.0
825	28.448	173.63	93.57	91.03
826	28.483	173.97	94.67	84.25
827	28.517	164.14	90.39	87.9
828	28.552	163.97	91.18	83.75
829	28.586	164.78	90.81	86.29
830	28.621	164.56	91.26	84.64
831	28.655	164.73	90.85	87.03
832	28.69	165.04	90.51	85.44
833	28.724	164.61	90.52	85.63
834	28.759	165.81	89.19	90.83
835	28.793	165.39	88.8	85.54
