Frame	Time	R_Eye-Ear-Vertical	R_Wrist-Elbow-Shoulder	R_Hip-Knee-Ankle
603	20.1	31.9	36.81	51.36
604	20.133	39.8	16.65	53.2
605	20.167	43.58	31.07	44.07
606	20.2	33.98	68.67	50.35
607	20.233	29.72	76.81	25.26
608	20.267	26.05	78.09	26.26
609	20.3	31.98	79.05	32.0
610	20.333	38.0	55.11	48.11
611	20.367	36.88	35.49	51.55
612	20.4	35.77	50.51	56.07
613	20.433	39.54	51.69	44.15
614	20.467	38.28	50.24	20.94
615	20.5	36.46	33.47	42.66
616	20.533	37.4	17.94	31.2
617	20.567	36.24	17.19	31.19
618	20.6	36.99	23.15	34.07
619	20.633	37.89	5.1	35.1
620	20.667	39.02	1.12	48.36
621	20.7	39.76	27.58	49.77
622	20.733	47.27	22.58	26.21
623	20.767	51.81	13.07	25.54
624	20.8	54.02	2.62	6.21
625	20.833	46.46	37.35	18.99
626	20.867	34.1	43.43	16.3
627	20.9	44.9	3.28	13.74
628	20.933	44.67	29.87	11.99
629	20.967	35.52	45.06	7.67
630	21.0	31.67	54.6	8.69
631	21.033	28.04	54.79	10.24
632	21.067	28.13	59.08	10.18
633	21.1	31.13	70.59	3.1
634	21.133	32.89	42.58	15.14
635	21.167	21.49	71.62	5.26
636	21.2	26.02	62.8	9.44
637	21.233	24.23	75.55	3.32
638	21.267	17.82	76.44	13.43
639	21.3	14.83	64.29	14.19
640	21.333	3.97	70.74	22.71
641	21.367	19.45	55.1	25.73
642	21.4	15.5	42.72	28.47
643	21.433	18.0	79.29	20.27
644	21.467	16.96	51.12	19.52
645	21.5	25.73	56.52	19.09
646	21.533	32.4	85.29	23.81
647	21.567	28.16	80.37	23.13
648	21.6	12.28	88.07	35.2
649	21.633	8.36	81.91	32.97
650	21.667	1.2	86.21	32.29
651	21.7	0.58	70.44	21.85
652	21.733	7.76	80.91	22.99
653	21.767	13.17	87.0	24.54
654	21.8	18.79	82.17	10.95
655	21.833	26.71	87.95	15.77
656	21.867	36.84	93.95	0.32
657	21.9	0.0	0.0	0.0
658	21.933	0.0	0.0	0.0
659	21.967	27.5	54.22	8.32
660	22.0	46.78	32.96	5.51
661	22.033	56.65	21.35	1.9
662	22.067	34.13	49.91	17.33
663	22.1	48.31	78.48	26.07
664	22.133	47.15	84.19	22.29
665	22.167	0.0	0.0	0.0
666	22.2	0.0	0.0	0.0
667	22.233	0.0	0.0	0.0
668	22.267	27.97	86.58	13.16
669	22.3	12.85	81.3	19.67
670	22.333	0.0	0.0	0.0
671	22.367	0.0	0.0	0.0
672	22.4	0.0	0.0	0.0
673	22.433	57.15	84.7	13.82
674	22.467	0.0	0.0	0.0
675	22.5	0.0	0.0	0.0
