Frame	Time	R_Eye-Ear-Vertical	R_Wrist-Elbow-Shoulder	R_Hip-Knee-Ankle
766	25.533	75.31	109.53	113.15
767	25.567	74.89	112.82	112.14
768	25.6	77.93	108.93	110.35
769	25.633	73.52	124.14	110.4
770	25.667	74.93	127.24	112.14
771	25.7	75.79	127.27	112.73
772	25.733	75.82	127.48	111.55
773	25.767	77.26	128.05	112.2
774	25.8	77.84	126.82	112.13
775	25.833	82.71	118.51	116.85
776	25.867	79.17	123.73	113.77
777	25.9	80.27	121.06	113.81
778	25.933	80.46	121.72	115.26
779	25.967	80.76	117.85	114.9
780	26.0	80.82	115.72	114.7
781	26.033	80.56	111.26	117.0
782	26.067	80.55	107.53	117.14
783	26.1	80.85	103.78	115.74
784	26.133	81.92	101.29	116.84
785	26.167	83.22	98.1	118.31
786	26.2	84.8	94.91	119.1
787	26.233	85.29	96.9	121.31
788	26.267	86.23	96.51	122.61
789	26.3	86.39	95.29	123.13
790	26.333	86.24	98.84	120.22
791	26.367	86.62	101.38	122.17
792	26.4	86.62	101.27	120.61
793	26.433	86.38	105.01	120.38
794	26.467	85.57	100.75	120.58
795	26.5	85.24	100.89	120.07
796	26.533	83.81	99.1	120.25
797	26.567	82.32	96.09	119.45
798	26.6	81.14	96.13	119.91
799	26.633	80.67	97.67	119.94
800	26.667	80.78	97.43	120.0
801	26.7	81.04	96.59	119.06
802	26.733	80.73	96.68	118.85
803	26.767	82.12	98.46	120.0
804	26.8	82.07	98.24	119.4
805	26.833	82.67	97.13	119.62
806	26.867	83.51	97.77	119.7
807	26.9	84.13	97.25	118.81
808	26.933	84.33	99.14	119.12
809	26.967	84.22	99.76	119.02
810	27.0	85.24	100.4	120.12
811	27.033	85.18	100.82	119.43
812	27.067	84.97	102.71	118.66
813	27.1	84.71	104.19	117.77
814	27.133	84.22	105.4	115.01
815	27.167	84.1	110.21	106.21
816	27.2	83.55	109.83	104.29
817	27.233	82.53	111.94	100.46
818	27.267	80.59	107.23	106.0
819	27.3	73.48	97.21	96.05
820	27.333	72.5	95.44	91.0
821	27.367	70.65	96.01	90.25
822	27.4	69.98	97.02	89.99
823	27.433	69.48	96.38	90.97
824	27.467	78.02	112.53	89.53
825	27.5	78.14	111.5	89.6
826	27.533	78.34	109.43	91.88
827	27.567	76.54	108.01	98.75
828	27.6	77.38	109.1	100.85
829	27.633	77.76	109.09	98.37
830	27.667	78.5	108.1	102.61
831	27.7	78.71	106.82	104.95
832	27.733	77.0	106.74	108.72
833	27.767	77.25	107.18	109.5
834	27.8	77.66	109.47	110.4
835	27.833	77.51	110.94	110.65
836	27.867	77.93	110.58	109.82
837	27.9	78.34	111.97	109.31
838	27.933	79.1	112.68	110.06
839	27.967	80.26	112.93	108.35
840	28.0	81.3	113.02	109.51
841	28.033	82.05	113.87	108.85
842	28.067	81.61	115.5	108.49
843	28.1	82.0	115.05	108.01
844	28.133	81.73	115.65	107.87
845	28.167	80.99	117.94	106.25
846	28.2	80.68	117.74	106.24
847	28.233	77.91	117.72	101.36
848	28.267	81.8	117.96	106.68
849	28.3	81.9	118.33	108.73
850	28.333	83.15	117.56	109.07
851	28.367	84.18	117.99	108.94
852	28.4	81.46	119.78	104.08
853	28.433	80.93	120.46	104.42
854	28.467	81.49	115.83	105.34
855	28.5	82.12	110.96	108.9
856	28.533	81.8	108.28	110.51
857	28.567	81.14	104.23	113.87
858	28.6	81.47	99.65	114.91
859	28.633	81.67	95.81	116.64
860	28.667	82.1	94.97	117.25
861	28.7	81.25	93.58	116.29
862	28.733	80.95	91.79	114.25
863	28.767	80.55	87.74	112.77
864	28.8	80.56	86.29	111.63
865	28.833	79.34	87.93	112.44
866	28.867	80.51	89.41	115.07
867	28.9	81.79	85.01	113.73
868	28.933	82.69	87.03	112.56
869	28.967	82.72	95.14	110.3
870	29.0	81.9	97.45	110.7
871	29.033	82.14	100.32	110.9
872	29.067	82.17	98.4	110.05
873	29.1	82.19	97.69	111.42
874	29.133	83.04	97.94	113.79
875	29.167	83.68	99.27	114.6
876	29.2	83.38	98.66	115.44
877	29.233	82.76	96.86	113.69
878	29.267	82.64	97.74	115.47
879	29.3	80.61	89.79	111.86
880	29.333	80.5	90.18	115.76
881	29.367	82.23	101.23	119.49
882	29.4	81.5	101.34	119.23
883	29.433	81.14	102.05	118.76
884	29.467	80.16	91.34	114.92
885	29.5	80.46	91.67	113.77
886	29.533	80.5	93.36	110.9
887	29.567	82.13	105.97	114.19
888	29.6	82.2	108.52	114.37
889	29.633	82.73	107.48	114.03
890	29.667	82.47	106.19	114.72
891	29.7	82.26	107.46	115.42
892	29.733	81.75	108.71	114.87
893	29.767	80.82	106.01	115.4
