Frame	Time	Nose_X	Nose_Y	L_Eye_X	L_Eye_Y	R_Eye_X	R_Eye_Y	L_Ear_X	L_Ear_Y	R_Ear_X	R_Ear_Y	L_Shoulder_X	L_Shoulder_Y	R_Shoulder_X	R_Shoulder_Y	L_Elbow_X	L_Elbow_Y	R_Elbow_X	R_Elbow_Y	L_Wrist_X	L_Wrist_Y	R_Wrist_X	R_Wrist_Y	L_Hip_X	L_Hip_Y	R_Hip_X	R_Hip_Y	L_Knee_X	L_Knee_Y	R_Knee_X	R_Knee_Y	L_Ankle_X	L_Ankle_Y	R_Ankle_X	R_Ankle_Y
72	2.4	44.47	42.62	42.16	42.74	42.19	46.85	43.15	50.14	44.54	61.87	53.8	52.22	54.35	63.58	61.1	41.13	62.77	57.73	53.9	38.96	52.86	41.75	69.26	55.14	71.08	62.89	70.18	37.18	72.57	47.53	71.32	45.1	73.16	58.65
73	2.433	44.66	42.9	42.72	42.79	42.37	46.63	43.53	49.95	44.3	60.97	54.7	52.36	53.8	63.4	61.97	41.36	61.51	56.69	53.66	39.24	51.21	43.5	70.33	55.13	71.53	62.0	69.88	37.24	71.45	45.9	72.84	46.43	72.73	56.29
74	2.467	44.66	42.9	42.72	42.79	42.37	46.63	43.53	49.95	44.3	60.97	54.7	52.36	53.8	63.4	61.97	41.36	61.51	56.69	53.66	39.24	51.21	43.5	70.33	55.13	71.53	62.0	69.88	37.24	71.45	45.9	72.84	46.43	72.73	56.29
75	2.5	44.66	42.9	42.72	42.79	42.37	46.63	43.53	49.95	44.3	60.97	54.7	52.36	53.8	63.4	61.97	41.36	61.51	56.69	53.66	39.24	51.21	43.5	70.33	55.13	71.53	62.0	69.88	37.24	71.45	45.9	72.84	46.43	72.73	56.29
76	2.533	44.5	42.85	42.54	42.65	41.73	47.43	44.02	49.3	43.41	62.28	53.13	51.68	52.79	63.4	59.78	39.74	59.44	54.99	54.29	37.82	49.57	43.56	68.33	54.33	69.78	62.58	67.7	36.28	71.87	48.07	72.6	42.23	74.88	56.17
77	2.567	44.5	42.85	42.54	42.65	41.73	47.43	44.02	49.3	43.41	62.28	53.13	51.68	52.79	63.4	59.78	39.74	59.44	54.99	54.29	37.82	49.57	43.56	68.33	54.33	69.78	62.58	67.7	36.28	71.87	48.07	72.6	42.23	74.88	56.17
78	2.6	44.5	42.85	42.54	42.65	41.73	47.43	44.02	49.3	43.41	62.28	53.13	51.68	52.79	63.4	59.78	39.74	59.44	54.99	54.29	37.82	49.57	43.56	68.33	54.33	69.78	62.58	67.7	36.28	71.87	48.07	72.6	42.23	74.88	56.17
79	2.633	43.97	42.82	42.13	42.68	41.32	46.82	42.75	48.95	41.99	60.52	49.92	51.47	49.72	62.69	56.25	41.6	56.35	55.92	51.73	40.85	48.66	43.45	66.05	54.08	67.73	62.67	65.15	37.05	70.36	49.06	72.19	43.46	75.54	57.36
80	2.667	43.97	42.82	42.13	42.68	41.32	46.82	42.75	48.95	41.99	60.52	49.92	51.47	49.72	62.69	56.25	41.6	56.35	55.92	51.73	40.85	48.66	43.45	66.05	54.08	67.73	62.67	65.15	37.05	70.36	49.06	72.19	43.46	75.54	57.36
81	2.7	43.97	42.82	42.13	42.68	41.32	46.82	42.75	48.95	41.99	60.52	49.92	51.47	49.72	62.69	56.25	41.6	56.35	55.92	51.73	40.85	48.66	43.45	66.05	54.08	67.73	62.67	65.15	37.05	70.36	49.06	72.19	43.46	75.54	57.36
82	2.733	44.07	42.22	42.14	42.47	41.61	46.08	42.36	49.63	42.43	60.29	50.04	51.63	49.69	61.54	55.68	40.81	55.07	53.86	50.3	39.29	47.04	40.74	66.27	56.5	67.75	64.78	67.75	36.94	71.88	48.61	72.35	45.84	75.35	61.25
83	2.767	44.07	42.22	42.14	42.47	41.61	46.08	42.36	49.63	42.43	60.29	50.04	51.63	49.69	61.54	55.68	40.81	55.07	53.86	50.3	39.29	47.04	40.74	66.27	56.5	67.75	64.78	67.75	36.94	71.88	48.61	72.35	45.84	75.35	61.25
